book_id,title,author,edition,cost,status,released_date
14460.0,Glue,Irvine Welsh,2001,3600.0,Available,8/27/1992
14461.0,Lirael: Daughter of the Clayr,Garth Nix,2002,285.0,Available,5/28/1973
14462.0,Live dabei. Erinnerungen eines Journalisten.,Wolf von Lojewski,2003,4181.0,Available,2/14/1960
14463.0,Poland,James A. Michener,1990,13.0,Available,7/16/2021
14464.0,The Man Who Fell from the Sky,William Norris,1987,33.0,Available,11/15/1971
14465.0,Behind the Scenes at the Museum,Kate Atkinson,1996,60.0,Available,11/15/1957
14466.0,Capital Crimes,Stuart Woods,2004,3100.0,Available,1/30/2000
14467.0,GefÃ¤hrliche Neugier (Rororo Thriller),HansjÃ¶rg Martin,1965,474.0,Available,8/14/1924
14468.0,Banshee,Margret Rey,1998,75.0,Available,9/22/1905
14469.0,Something Wicked This Way Comes,Ray Bradbury,1998,1284.0,Available,2/5/1998
14470.0,Fit to Be Tied,Bill Hybels,1997,304.0,Available,7/4/1975
14471.0,Six Characters in Search of an Author (Dover Thrift Editions),Luigi Pirandello,1998,69.0,Available,5/24/1967
14472.0,Antigone (Dover Thrift Editions),Sophocles,1993,113.0,Available,7/28/1995
14473.0,Lysistrata (Dover Thrift Editions),Aristophanes,1994,6449.0,Available,3/24/1930
14474.0,Queenmaker,India Edghill,2000,335.0,Available,1/3/1993
14475.0,At All Costs,John Gilstrap,1998,476.0,Available,3/3/1934
14476.0,Chicken Soup for the Soul,Jack Canfield,2001,515.0,Available,8/17/1964
14477.0,The Judas Cross,Charles Sheffield,1994,43.0,Available,4/15/1930
14478.0,Die Meere des SÃ?Â¼dens. Wenn Tote baden. Zwei Pepe- Carvalho- Romane in einem Band.,Manuel Vazques Montalban,2003,1400.0,Available,4/7/1908
14479.0,Topkapi.,Eric Ambler,1978,270.0,Available,4/12/1903
14480.0,Made in America,Bill Bryson,1995,0.0,Available,3/12/1959
14481.0,HÃ¼hnerherbst: Ein Gonzo-Krimi,H. P Karr,1998,677.0,Available,1/8/2009
14482.0,Das mag Elsa Entchen gern.,Jane Simmons,2000,3025.0,Available,7/25/1902
14483.0,Kelim Connection.,JÃ?Â¼rgen Ebertowski,1998,,Available,1/11/2018
14484.0,In the Country of Last Things,Paul Auster,1987,413.0,Available,8/7/1945
14485.0,Great American Short Stories (Watermill Classics),Troll Books,1987,1479.0,Available,9/20/1997
14486.0,Trilogia Fotografica de Ansel Adams - 1 La Camara,Ansel Adams,2001,404.0,Available,6/6/1923
14487.0,Die Frau mit den RegenhÃ?Â¤nden.,Wolfram Fleischhauer,2001,348.0,Available,4/22/1955
14488.0,George: a 20th Century Miniature,D. Pethebridge,0,1986.0,Available,12/5/1972
14489.0,Buddenbrooks. Verfall einer Familie. Roman.,Thomas Mann,1989,5762.0,Available,12/31/2020
14490.0,Ocean's Eleven. Roman zum Film.,Dewey Gram,2002,,Available,9/3/1950
14491.0,In the Spirit of Armorbearing: Being the Gift of Support to God's Leaders,Earma Broadway Brown,2002,50.0,Available,7/1/1971
14492.0,Cold Fire,Dean R. Koontz,1991,360.0,Available,6/24/1986
14493.0,The Scions of Shannara (The Heritage of Shannara,Margret Rey,1998,74.0,Available,12/4/1992
14494.0,Vingt-quatre heures de la vie d'une femme,StÃ?Â©fan Zweig,2003,85.0,Available,5/11/1931
14495.0,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2002,,Available,3/22/1961
14496.0,Secondary School Teaching: A Guide to Methods and Resources (2nd Edition),Richard D. Kellough,2002,64.0,Available,7/19/1908
14497.0,The Little,Margret Rey,1998,52.0,Available,7/19/1940
14498.0,Terrific Tips for Toddler Teachers,Mary A. Hodge,1998,885.0,Available,5/8/2012
14499.0,Learning To Read And Write : Developmentally Appropriate Practices For Young Children,Susan B. Neuman,2000,74.0,Available,12/24/1944
14500.0,Learning Letters Through All Five Senses: A Language Development Activity Book,Lois McCue,1983,483.0,Available,3/9/1946
14501.0,Story Stretchers: Activities to Expand Children's Favorite Books,Shirley C. Raines,1989,1789.0,Available,6/20/1973
14502.0,Much More Than the ABC's: The Early Stages of Reading and Writing,Judith Schickendanz,1999,825.0,Available,10/18/1975
14503.0,Baby Minds : Brain-Building Games Your Baby Will Love,LINDA PHD ACREDOLO,2000,255.0,Available,3/8/2016
14504.0,From Aaron to Zoe : 15,Margret Rey,1998,165.0,Available,6/7/1966
14505.0,The Discipline Book: How to Have a Better-Behaved Child From Birth to Age Ten,Martha,1995,2723.0,Available,4/3/2009
14506.0,Pregnant ; lovin' it,Lindsay R Curtis,1988,,Available,6/2/1907
14507.0,Understanding Child Development,Charlsworth,1992,2910.0,Available,7/29/2000
14508.0,The developing child,Helen L Bee,1989,41.0,Available,3/26/1931
14509.0,The Premature Baby Book: A Parent's Guide to Coping and Caring in the First Years,Helen Harrison,1983,194.0,Available,7/2/1939
14510.0,HOW TO RAISE A BRIGHTER CHILD,Joan Beck,1991,23.0,Available,5/25/1986
14511.0,Becoming a Father: How to Nurture and Enjoy Your Family (Growing Family Series),William Sears,1986,70.0,Available,1/30/1992
14512.0,On Becoming Baby Wise: Learn How over 500,Margret Rey,1998,52.0,Available,5/29/1913
14513.0,Baby Days : Activities,Margret Rey,1998,8.0,Available,5/1/2006
14514.0,Before You Conceive: The Complete Prepregnancy Guide,John R. Sussman,1989,160.0,Available,8/19/2003
14515.0,Dr. Spock's Baby and Childcare : Seventh Edition,Benjamin Spock,1998,16.0,Available,1/21/2016
14516.0,The Name Book: How Your Name Affects Your Life,Pierre Lerouzic,1982,1847.0,Available,3/26/2007
14517.0,Better Homes and Gardens New Baby Book,Carol Keough,1999,6193.0,Available,9/2/1930
14518.0,Four Thousand Names for Your Baby,Dell Publishing,1982,732.0,Available,5/25/2022
14519.0,GAMES BABIES PLAY,Julie Hagstrom,1981,1000.0,Available,9/4/2001
14520.0,You Might As Well Laugh : Because crying will only smear your mascara,Sandi Kahn Shelton,1999,3.0,Available,5/26/1906
14521.0,21st Century Dictionary of Quotations (21st Century Reference),Princeton Language Institute,1993,6500.0,Available,6/18/1985
14522.0,Make Your Medicine Safe,Jay Sylvan Cohen,1998,9.0,Available,2/19/1921
14523.0,The Merck Manual Of Medical Information (Merck Manual of Medical Information,Margret Rey,1998,36.0,Available,10/25/2005
14524.0,Arizona for Dummies,Edie Jarolim,2000,1102.0,Available,2/15/1922
14525.0,South (American Traveler Series),Moira Duggan,1990,107.0,Available,11/19/1911
14526.0,Moon Handbooks: Massachusetts (1st Ed.),Jeff Perk,1998,670.0,Available,3/30/1901
14527.0,Daytrips Italy: 40 One Day Adventures by Rail,Margret Rey,1998,41.0,Available,1/9/1978
14528.0,The Annual Directory of American and Canadian Bed ; Breakfasts 1997 (Annual),Tracey Menges,1996,729.0,Available,8/11/1950
14529.0,Trouble-Free Travel: ...And What to Do When Things Go Wrong (Trouble-Free Travel),Stephen D. Colwell,1998,674.0,Available,6/24/1910
14530.0,Mastering Computer Typing : A Painless Course for Beginners and Professionals,Sheryl Lindsell-Roberts,1995,267.0,Available,4/28/1992
14531.0,The Rodale Herb Book: How to Use,Margret Rey,1998,6100.0,Available,10/6/1913
14532.0,Dinosaur Data Book: The Definitive,Margret Rey,1998,39.0,Available,4/8/1924
14533.0,The End of Evolution: On Mass Extinctions and the Preservation of Biodiversity,Peter Ward,1994,629.0,Available,4/10/1906
14534.0,In the Beginning: A Scientist Shows Why the Creationists Are Wrong,Chris McGowan,1984,102.0,Available,3/16/1958
14535.0,Browns Gde Survive Tr,Tom Brown,1986,20.0,Available,2/15/2009
14536.0,Advanced Placement Biology Examination: Preparation Guide (Advanced Placement),Phillip E. Pack,1994,150.0,Available,3/6/1972
14537.0,Birds of North America (Golden Field Guides),Chandler S. Robbins,1983,2715.0,Available,8/15/2018
14538.0,My Bondage and My Freedom (Black Rediscovery),Frederick Douglass,1969,7.0,Available,6/22/1999
14539.0,Mysteries and Intrigues of the Bible,Jonathan A. Michaels,1997,262.0,Available,4/10/1987
14540.0,Real Boys: Rescuing Our Sons from the Myths of Boyhood,William Pollack,1999,2464.0,Available,12/24/1948
14541.0,Ruthless.Com (Tom Clancy's Power Plays (Paperback)),Tom Clancy,1998,1646.0,Available,7/6/2011
14542.0,Ethan Frome (Signet Classics (Paperback)),Edith Wharton,1992,30.0,Available,1/31/1972
14543.0,The Kingdom of Shivas Irons,Michael Murphy,1997,4207.0,Available,10/31/1906
14544.0,A Stay Against Confusion: Essays on Faith and Fiction,Ron Hansen,2001,588.0,Available,7/1/1952
14545.0,Der Rumpf. Roman.,Akif Pirincci,1992,36.0,Available,12/14/2014
14546.0,Le Cycle de Fondation,Margret Rey,1998,20.0,Available,2/16/1900
14547.0,L'Assassin royal,Margret Rey,1998,2195.0,Available,11/12/1979
14548.0,L'Assassin Royal,Margret Rey,1998,7.0,Available,5/21/1991
14549.0,L'assassin royal,Margret Rey,1998,4825.0,Available,7/27/1994
14550.0,Night ocÃ?Â©an et autres nouvelles,Howard P. Lovecraft,1999,1450.0,Available,8/27/1933
14551.0,La quÃ?Âªte onirique de Kadath l'inconnue,H. P. (Howard Phillips) Lovecraft,1996,21.0,Available,8/1/2001
14552.0,Le mythe de cthulhu,Howard P. Lovecraft,2002,158.0,Available,11/24/1952
14553.0,Oscar et la dame rose,Eric-Emmanuel Schmitt,2002,123.0,Available,6/23/2003
14554.0,Luces del Norte,Philip Pullman,1997,1125.0,Available,2/7/1939
14555.0,Kingdom Come,JIM HOUGAN,2001,3392.0,Available,8/13/1996
14556.0,El cazador del desierto (Espacio abierto),Lorenzo Silva,1998,30.0,Available,12/4/1934
14557.0,Pillars of the Earth,Ken Follett,1989,4065.0,Available,12/11/2017
14558.0,Libertad Vigilada,Nacho Garcia Mostazo,2003,125.0,Available,11/26/1960
14559.0,Panico Nuclear,Tom Clancy,0,15.0,Available,3/3/1987
14560.0,Criptonomicom 1,Margret Rey,1998,2351.0,Available,7/21/1987
14561.0,Parada obligatÃ²ria (Ramon Llull),Joan Barril,1998,1198.0,Available,4/20/1959
14562.0,La Camara Lucida,Roland Barthes,1993,60.0,Available,4/29/1903
14563.0,Neuromante - Tapa Dura -,William Gibson,1995,167.0,Available,3/13/2021
14564.0,Checkpoint Charlie and the Wall a Divided,Werner Sikorski,0,310.0,Available,9/7/2006
14565.0,HistÃ²ria del cinema a Catalunya (1895-1990),Miquel Porter i Moix,1992,4547.0,Available,6/25/1930
14566.0,Mi Filosofia De A A B Y De B A A,Andy Warhol,2002,3735.0,Available,10/26/1984
14567.0,El Beso de Judas,Joan Fontcuberta,2000,1500.0,Available,3/13/1911
14568.0,Historia de La Fotografia (Cuadernos Arte Catedra),Marie-Loup Sougez,1999,686.0,Available,2/1/1914
14569.0,MaÃ?Â®tre de l'espace et du temps,Rudy Rucker,1986,664.0,Available,2/6/1952
14570.0,Un navire de nulle part,Antoine Volodine,1986,10.0,Available,12/31/1901
14571.0,Annales de Klepsis,R. A. (RaphaÃ?Â«l Aloysius) Lafferty,1985,4473.0,Available,1/11/1947
14572.0,Kosmokrim,Jacques Barberi,1985,33.0,Available,10/12/1999
14573.0,Bonjour,Margret Rey,1998,2999.0,Available,9/2/1968
14574.0,DÃ?Â©mon,John Varley,1985,883.0,Available,6/10/1929
14575.0,DÃ?Â©mon,John Varley,1985,1483.0,Available,4/17/1949
14576.0,Le trÃ?Â´ne de folie,Somtow Sucharitkul,1985,1625.0,Available,12/13/1950
14577.0,Janus: Nouvelles (PrÃ©sence du futur),Elisabeth Vonarburg,1984,10.0,Available,11/27/2014
14578.0,Le pÃ?Â©ril vient de la mer,John Wyndham,1984,699.0,Available,12/11/1901
14579.0,Les machines Ã?Â  bonheur,Ray Bradbury,2000,1614.0,Available,12/26/1917
14580.0,La TreiziÃ?Â¨me cible,Arnauld Pontier,2003,,Available,8/27/2015
14581.0,Eleventh Hour: An FBI Thriller,Catherine Coulter,2002,1302.0,Available,1/18/1974
14582.0,Die Hornisse - Roman language edition,Patricia Cornwell,2003,8.0,Available,2/25/1989
14583.0,The Quilter's Apprentice,Jennifer Chiaverini,2000,1854.0,Available,5/10/1911
14584.0,The Country of the Pointed Firs : And Other Stories,Sarah Orne Jewett,1954,2885.0,Available,7/18/1901
14585.0,The Transforming Friendship,James Houston,1989,1008.0,Available,3/24/1969
14586.0,God's Timing for Your Life (Life Point),Dutch Sheets,2001,75.0,Available,10/2/1975
14587.0,A living tradition: Penitentiary chaplaincy,J. T. L James,1990,1942.0,Available,12/30/1906
14588.0,Reclaiming Youth at Risk: Our Hope for the Future,Larry K. Brendtro,1990,38.0,Available,11/18/1966
14589.0,El Agente Confidencial/the Confidential Agent,Graham Greene,1986,9.0,Available,11/9/1904
14590.0,Liberal Arts Advantage,Greg Giangrande,1998,49.0,Available,3/28/1996
14591.0,Charting Your Career: The Horoscope Reveals Your Life Purpose,Stephanie Jean ,1998,2600.0,Available,12/3/1912
14592.0,Achilles in the Quantum Universe: The Definitive History of Infinity,Richard Morris,1997,,Available,4/15/1987
14593.0,FIRE FROM WITHIN,Carlos Castaneda,1985,900.0,Available,9/27/1929
14594.0,Leaves of Grass (Bantam Classics),WALT WHITMAN,1983,17.0,Available,5/30/2022
14595.0,Hall of the Mountain King (Avaryan Rising,Margret Rey,1998,815.0,Available,7/17/1960
14596.0,The Memory of Earth (Homecoming (Paperback)),Orson Scott Card,1999,1520.0,Available,1/30/1951
14597.0,Wilderness essays (Literature of the American wilderness),John Muir,1980,22.0,Available,6/30/1952
14598.0,Foundation and Earth,Isaac Asimov,1990,4.0,Available,4/14/1967
14599.0,Der Kuss Kunst Und Lebeb Der Camille Cla,Anne Delbee,0,28.0,Available,11/14/1981
14600.0,When in Doubt...Blame a Jew!: A Personal and People's Memoir of Anti-Semitism,Arnold P. Abbott,2004,,Available,4/16/1985
14601.0,Spellfire (Forgotten Realms:  Shandril's Saga,Margret Rey,1998,450.0,Available,7/5/1984
14602.0,Under the Volcano (Penguin Modern Classics),Malcolm Lowry,2000,59.0,Available,5/7/1906
14603.0,The Heart of Christianity: Rediscovering a Life of Faith,Marcus J. Borg,2003,213.0,Available,2/12/1906
14604.0,The Rough Guide to Jazz,Rough Guides,2000,72.0,Available,5/13/1913
14605.0,The First Church of the New Millennium,Bryan Appleyard,1994,1703.0,Available,12/23/1980
14606.0,Paris 1919 : Six Months That Changed the World,MARGARET MACMILLAN,2003,2498.0,Available,1/27/1909
14607.0,The Oath,John T. Lescroart,2002,22.0,Available,3/17/1972
14608.0,Almost French: Love and a New Life in Paris,Sarah Turnbull,2003,505.0,Available,8/6/1984
14609.0,Eleven Minutes : A Novel,Paulo Coelho,2004,80.0,Available,10/21/2006
14610.0,Legacy of the Dead (Inspector Ian Rutledge Mysteries (Paperback)),CHARLES TODD,2001,4.0,Available,1/6/1988
14611.0,Intensive Care: The Story of a Nurse,Echo Heron,1988,3490.0,Available,1/6/1971
14612.0,Returning to School: A Guide for Nurses,Donea L. Shane,1983,76.0,Available,6/21/2017
14613.0,Tending Lives: Nurses on the Medical Front,Echo Heron,1999,1297.0,Available,7/30/1959
14614.0,Naked in Death,J. D. Robb,2004,200.0,Available,3/22/1966
14615.0,Second Heaven,Judith Guest,1982,74.0,Available,6/3/1995
14616.0,Dark Cities Underground,Lisa Goldstein,2000,4227.0,Available,10/27/2004
14617.0,The Best American Short Stories 1996: Selected from U.S. and Canadian Magazines (Serial),John Edgar Wideman,1996,1058.0,Available,2/22/1969
14618.0,Force 5 Recon: Deployment: Pakistan (Force 5 Recon),P. W. Storm,2003,184.0,Available,4/8/1954
14619.0,Sphere of Influence,Kyle Mills,2003,866.0,Available,3/6/2012
14620.0,KUMQUAT MAY  I WILL ALWAYS LOVE YOU,Cynthia Grant,1986,39.0,Available,4/7/1967
14621.0,The Stone Veil,Ronald Tierney,1990,5960.0,Available,12/30/1917
14622.0,Only by Your Touch (Signet Books),Catherine Anderson,2003,646.0,Available,6/5/2008
14623.0,Wings of Fire,Dale Brown,2003,15.0,Available,8/14/1921
14624.0,The Shadows of Power,James W. Huston,2003,14.0,Available,6/11/2012
14625.0,Punk's Wing,Ward Carroll,2003,511.0,Available,5/13/2020
14626.0,Sea of Fire (Op-Center Series,Margret Rey,1998,1715.0,Available,9/5/1983
14627.0,The Last Phoenix,Richard Herman,2003,303.0,Available,10/15/1990
14628.0,The Kingmaker,Brian Haig,2003,280.0,Available,7/13/1920
14629.0,Dale Brown's Dreamland: Piranha (Dreamland (Harper Paperback)),Dale Brown,2003,1217.0,Available,8/6/1990
14630.0,No Love Lost,Helen Van Slyke,1981,1555.0,Available,1/2/1974
14631.0,Daring to Dream,Nora Roberts,1996,2930.0,Available,10/14/1966
14632.0,Skin Deep,Nora Roberts,1995,24.0,Available,11/13/1968
14633.0,By Dawn's Early Light: A Novel,Philip Shelby,2003,2595.0,Available,7/16/2016
14634.0,Capital Crimes,Lawrence Sanders,2000,45.0,Available,8/20/1912
14635.0,Final Venture,Michael Ridpath,2000,230.0,Available,9/16/1972
14636.0,The Sentinel,Gerald Petievich,2003,623.0,Available,8/11/1972
14637.0,Turbulence,John J. Nance,2003,1220.0,Available,8/1/1923
14638.0,The Gulf,David Poyer,1999,1966.0,Available,9/22/1922
14639.0,Liberty: A Jake Grafton Novel,Stephen Coonts,2003,154.0,Available,11/1/1995
14640.0,Conflict of Interest,Nancy Taylor Rosenberg,2003,225.0,Available,8/27/1942
14641.0,Against All Enemies,Harold Coyle,2003,3753.0,Available,7/21/1914
14642.0,Dale Brown's Dreamland: Razor's Edge (Dreamland (Harper Paperback)),Dale Brown,2002,3.0,Available,1/27/2003
14643.0,Dark Ambition,Allan Topol,2003,,Available,6/28/2010
14644.0,Mirage,Don Passman,2001,700.0,Available,12/25/1942
14645.0,The Family,Mario Puzo,2002,3292.0,Available,12/27/1982
14646.0,True Justice,Robert K. Tanenbaum,2001,1195.0,Available,8/21/2019
14647.0,The President's Daughter,Jack Higgins,1998,191.0,Available,8/27/1980
14648.0,Dale Brown's Dreamland: Nerve Center,Dale Brown,2002,131.0,Available,1/16/1944
14649.0,The Edge,Mark Olshaker,1995,193.0,Available,8/27/1905
14650.0,Breach of Promise,Perri O'Shaughnessy,1999,17.0,Available,1/27/1904
14651.0,Something that happens to other people: Stories of women growing older,Susan Feldman,1996,5830.0,Available,1/12/1907
14652.0,I delitti di via Medina-Sidonia (La memoria),Santo Piazzese,1999,372.0,Available,2/19/2020
14653.0,50 Best Short Hikes in California's Central Coast (50 Best Short Hikes),John Krist,1998,24.0,Available,3/11/1928
14654.0,Roll of Thunder,Margret Rey,1998,1630.0,Available,4/27/1950
14655.0,In the Country of Last Things (Contemporary American Fiction),Paul Auster,1988,473.0,Available,10/16/1941
14656.0,Naked Pictures of Famous People,Jon Stewart,1998,832.0,Available,3/4/2014
14657.0,Night over Water,Ken Follett,1991,20.0,Available,3/17/1994
14658.0,Double Helix a Personal Account of Disco,James D Watson,1981,62.0,Available,10/22/1945
14659.0,Mariel of Redwall (Redwall,Margret Rey,1998,670.0,Available,6/26/1941
14660.0,Unnatural Justice (Oz Blackstone Mysteries),Quinton Jardine,2004,1175.0,Available,9/1/1967
14661.0,Head Shot (Bob Skinner Crime Novels),Quintin Jardine,2003,361.0,Available,3/26/1972
14662.0,Opportunities: A Handbook of Business Opportunity Search,Edward De Bono,1992,1715.0,Available,4/1/1969
14663.0,The Road to Wigan Pier,George Orwell,1973,3770.0,Available,8/28/1947
14664.0,The Thorn Birds,Colleen McCullough,1978,340.0,Available,10/11/2000
14665.0,Two Sisters,Gore Vidal,1987,1930.0,Available,3/5/1966
14666.0,Kindergarten,P S Rushforth,0,154.0,Available,5/1/1991
14667.0,Doris Lessing: A Biography,Carole Klein,2000,59.0,Available,7/12/1980
14668.0,Jolie Blon's Bounce,James Lee Burke,2003,5618.0,Available,8/1/1964
14669.0,Washington Square (Penguin Classics),Henry James,1984,755.0,Available,3/31/2015
14670.0,Kinflicks,Lisa Alther,1996,2740.0,Available,8/29/2000
14671.0,Cakes and Ale (Penguin Twentieth-Century Classics),W. Somerset Maugham,1993,19.0,Available,7/6/1905
14672.0,Zuleika Dobson (Penguin Modern Classics),Max Beerbohm,1952,412.0,Available,6/6/2020
14673.0,Haunted Ground: A Novel,Erin Hart,2003,682.0,Available,11/20/1903
14674.0,The Greenhouse,Susan Hillmore,1990,44.0,Available,12/24/1907
14675.0,The Mayor of Casterbridge (Bantam Classics),Thomas Hardy,1994,281.0,Available,2/12/1959
14676.0,Tempest Tost,Robertson Davies,1980,716.0,Available,3/14/1951
14677.0,The Trouble With Valentines,Elaine Moore,1998,57.0,Available,11/16/1955
14678.0,God Is in Hell: Opening My Heart to the Holocaust,Gemma Grott,2003,38.0,Available,5/31/1931
14679.0,Starting Over,Robin Pilcher,2003,4.0,Available,7/31/1963
14680.0,When Zachary Beaver Came to Town (Readers Circle),KIMBERLY WILLIS HOLT,2003,814.0,Available,3/27/1930
14681.0,My Invented Country : A Nostalgic Journey Through Chile,Isabel Allende,2003,12426.0,Available,8/9/1937
14682.0,Look at Me,JENNIFER EGAN,2001,415.0,Available,8/30/1979
14683.0,Skellig,David Almond,2001,,Available,10/27/2019
14684.0,Fraud,DAVID RAKOFF,2001,390.0,Available,2/26/2006
14685.0,Something Wicked / E.X. Ferrars.,Ray Bradbury,1983,668.0,Available,1/1/1956
14686.0,Shardik,Richard Adams,1978,285.0,Available,5/15/2000
14687.0,Light in August,William Faulkner,1968,2641.0,Available,2/15/1962
14688.0,Just a Couple of Days,Tony Vigorito,2001,997.0,Available,1/30/1994
14689.0,Heart of Darkness and Secret Sharer,Joseph Conrad,1950,30.0,Available,7/9/1972
14690.0,Aladdin and Other Tales from the Arabian Nights (Puffin Classics - the Essential Collection),N. J. Dawood,1997,1266.0,Available,8/26/1959
14691.0,The Forest,EDWARD RUTHERFURD,2001,1380.0,Available,7/17/1999
14692.0,Jane Eyre (Wordsworth Classics),Charlotte Bronte,1997,1158.0,Available,6/27/1954
14693.0,Far from the Madding Crowd (Penguin Popular Classics),Thomas Hardy,1994,29.0,Available,3/24/1938
14694.0,The Sailor Who Fell From Grace with the Sea (Vintage International),YUKIO MISHIMA,1994,935.0,Available,3/12/1913
14695.0,Kids,Margret Rey,1998,3872.0,Available,1/15/1989
14696.0,MEDITATIONS FOR PARENTS WHO DO TOO MUCH (A Fireside/Parkside Meditation Book),Jonathon Lazear,1993,361.0,Available,11/18/1902
14697.0,The Worst-Case Scenario Survival Handbook: Parenting,Joshua Piven,2003,3939.0,Available,12/31/1900
14698.0,The age of innocence,Edith Wharton,1996,977.0,Available,5/10/1957
14699.0,Claiming Kin: Confronting the History of an African-American Family,Afi Scruggs,2002,23.0,Available,7/22/1935
14700.0,Out of the Past: Amish Tradition and Faith,Mary Ann McDonald,1998,112.0,Available,6/19/2011
14701.0,Japan Country Living: Spirit,Margret Rey,1998,30.0,Available,11/12/1977
14702.0,Blue and White Japan,Amy Sylvester Katoh,1996,1024.0,Available,8/1/1916
14703.0,Memorias de Un Homo Erectus,Miguel Angel Rodriguez,2002,1073.0,Available,9/10/1912
14704.0,The Best Revenge,STEPHEN WHITE,2003,1608.0,Available,5/20/1971
14705.0,Mrs Dalloway,Virginia Woolf,2003,45.0,Available,8/1/1923
14706.0,Parker Pyne Investigates,Agatha Christie,1996,466.0,Available,8/1/1925
14707.0,Le Crime de l'Orient-Express,Agatha Christie,2001,599.0,Available,7/7/1912
14708.0,The Third Man,Graham Greene,1999,,Available,5/7/1976
14709.0,Le MystÃ?Â¨re de la chambre jaune,Gaston Leroux,2003,816.0,Available,4/24/1972
14710.0,Red Harvest (Vintage Crime/Black Lizard),Dashiell Hammett,1992,7664.0,Available,8/14/2002
14711.0,Fahrenheit 451 (Spanish Version),Ray Bradbury,2002,28.0,Available,8/13/2008
14712.0,The Red Badge of Courage,Stephen Crane,2002,72.0,Available,12/23/1926
14713.0,Conde de Montecristo,Alejandro Dumas,2001,568.0,Available,2/1/1918
14714.0,The Last of the Mohicans (Bantam Classics),James Fenimore Cooper,1981,1129.0,Available,11/10/1964
14715.0,Dracula (Tor Classics),Bram Stoker,1992,741.0,Available,10/27/1910
14716.0,Sandokan (Historias de Siempre),E. Salgari,1998,12.0,Available,2/10/1959
14717.0,El Ultimo Caton,Matilde Asensi,2001,2147.0,Available,3/28/1963
14718.0,Diario de Un Skin: Un Topo En El Movimiento Neonazi Espa~nol,Antonio Salas,2003,2589.0,Available,8/28/1903
14719.0,Don Quijote de la Mancha,Miguel De Cervantes,2000,10.0,Available,11/21/1972
14720.0,From the Earth to the Moon,Jules Verne,1993,264.0,Available,11/4/1945
14721.0,Journey to the Centre of the Earth (Puffin Classics),Jules Verne,1994,909.0,Available,8/21/1944
14722.0,Tres Mosqueteros,Margret Rey,1998,6959.0,Available,6/11/1944
14723.0,Michael Strogoff: A Courier of the Czar (Scribner Illustrated Classics),Jules Verne,1997,215.0,Available,12/13/1994
14724.0,Ordinary People,Margret Rey,1998,6.0,Available,10/4/1972
14725.0,Christmas Out West (Double D Western),Bill Pronzini,1990,12.0,Available,4/16/2021
14726.0,The Rise and Fall of the Third Reich : A History of Nazi Germany,William L. Shirer,1988,903.0,Available,2/11/1960
14727.0,Battle Cry of Freedom: The Civil War Era (Oxford History of the United States),James M. McPherson,1988,1635.0,Available,11/7/2012
14728.0,Decisive Day: The Battle for Bunker Hill,Richard M. Ketchum,1991,3.0,Available,11/11/1905
14729.0,Long Knife,James Alexander Thom,1994,20.0,Available,12/6/1942
14730.0,Type: Hot Designers Make Cool Fonts,Allan Haley,1998,13.0,Available,7/17/2020
14731.0,Web Site Graphics: Navigation: The Best Work From The Web,Jeff Carlson,1999,194.0,Available,11/16/1961
14732.0,Graphic Design: Inspirations and Innovations 2,Diana Martin,1997,5410.0,Available,12/30/1945
14733.0,A Blip in the Continuum (Macintosh Version),Robin Williams,1995,51.0,Available,8/31/1916
14734.0,Graphic Design: Inspirations and Innovations,Diane Martin,1995,371.0,Available,1/21/2008
14735.0,Erotic Fairy Tales: A Romp through the Classics,Mitzi Szereto,2001,1216.0,Available,2/6/1984
14736.0,A Treasury of Royal Scandals: The Shocking True Stories of History's Wickedest,Margret Rey,1998,6.0,Available,10/4/2007
14737.0,Zen Meditations on Being a Mother (Zen Meditations),Roni Jay,2000,4056.0,Available,10/10/1904
14738.0,Smoothies for Life! Yummy,Margret Rey,1998,682.0,Available,4/24/1907
14739.0,The Power of One,Bryce Courtenay,1992,123.0,Available,10/3/1901
14740.0,Ultimate Disney Trivia Quiz Book,David Smith,1993,3088.0,Available,1/3/1973
14741.0,The International Dictionary of Desserts,Margret Rey,1998,479.0,Available,5/8/1912
14742.0,The Jaguar Smile: A Nicaraguan Journey,Salman Rushdie,1988,2351.0,Available,9/20/1975
14743.0,The Universal Baseball Association,Margret Rey,1998,3593.0,Available,6/10/1949
14744.0,Dorothy Parker,Margret Rey,1998,1532.0,Available,4/13/2021
14745.0,Rabbit Run,John Updike,1991,66.0,Available,2/2/1954
14746.0,Pero Que Chicas Tan Malas!,Cynthia Voigt,1998,249.0,Available,1/22/1911
14747.0,Gatherer of Clouds (Initiate Brother Duology),Sean Russell,1992,5673.0,Available,10/5/1970
14748.0,Sourcery (Discworld 5),Terry Pratchett,2001,5788.0,Available,4/21/2008
14749.0,RESTAURNT END UNIV,Douglas Adams,1988,70.0,Available,2/17/1995
14750.0,Job: A Comedy of Justice,Robert A. Heinlein,1990,2464.0,Available,4/11/2012
14751.0,The Painted Veil (Penguin Twentieth Century Classics),W. Somerset Maugham,1925,2766.0,Available,12/15/1973
14752.0,Good Night,Margret Rey,1998,10.0,Available,11/24/1919
14753.0,The Running Mate,Joe Klein,2000,,Available,4/17/2001
14754.0,The Idea of Perfection,Kate Grenville,2000,70.0,Available,9/20/1977
